ccsComplicationRate,complication_rsi
0.723118551767431,0.507334394168841
2.02637026670573,0.507334394168841
0.723118551767431,0.507334394168841
0.723118551767431,-0.229004040869476
-0.275821611605178,-0.489325709822416
0.193765896152518,0.0833819618740525
0.02007554387506,0.507334394168841
-1.29354367581331,0.507334394168841
2.02637026670573,0.507334394168841
-1.16061846035944,0.507334394168841
-0.275821611605178,0.507334394168841
-0.275821611605178,0.232137201275732
0.100678735581214,0.403205726587665
0.564825984282974,0.507334394168841
-1.33514387933809,0.507334394168841
-0.275821611605178,0.507334394168841
-1.21381883205079,0.232137201275732
-1.21381883205079,0.232137201275732
-0.586995000882597,-0.191815231019056
-0.586995000882597,-1.70168091094611
2.02637026670573,-0.0579355155575437
-0.78058881752991,1.10235535177556
0.193765896152518,0.0759441999039684
0.02007554387506,0.507334394168841
-0.275821611605178,0.834595920852537
-0.275821611605178,0.0833819618740525
-0.275821611605178,0.507334394168841
-0.275821611605178,0.313952582946657
0.564825984282974,0.0833819618740525
-1.33514387933809,0.507334394168841
-0.586995000882597,-1.00253128575821
-1.21122059431582,0.313952582946657
-0.880203948171153,0.507334394168841
-0.317276749128405,0.641214109630353
0.723118551767431,0.544523204019261
0.723118551767431,0.232137201275732
0.723118551767431,-0.0430599916173756
-0.275821611605178,0.507334394168841
-0.275821611605178,0.313952582946657
-0.740338511653107,0.0833819618740525
0.100678735581214,-0.295943898600232
0.564825984282974,0.834595920852537
-0.586995000882597,-1.61986552927518
2.02637026670573,-0.340570470420736
2.02637026670573,1.0354154940448
-0.410926111455145,0.313952582946657
-0.410926111455145,0.0833819618740525
-0.410926111455145,-0.266192850719896
-0.410926111455145,0.321390344916741
0.193765896152518,0.507334394168841
0.193765896152518,0.507334394168841
-0.880203948171153,0.0387553900535484
-0.880203948171153,0.313952582946657
0.723118551767431,-0.109999849348132
0.723118551767431,0.462707822348337
0.723118551767431,0.834595920852537
-0.275821611605178,-0.34800823239082
-0.275821611605178,0.313952582946657
-0.275821611605178,0.313952582946657
-0.275821611605178,0.507334394168841
-0.275821611605178,-0.34800823239082
0.100678735581214,0.507334394168841
0.100678735581214,0.507334394168841
-1.21381883205079,-0.34800823239082
-0.586995000882597,-1.27772847865132
-0.586995000882597,-1.00253128575821
-0.586995000882597,-1.00253128575821
-0.586995000882597,-1.99175362777938
-0.410926111455145,0.507334394168841
0.193765896152518,0.0387553900535484
-1.16061846035944,0.507334394168841
-1.16061846035944,0.425519012497917
-0.952819876263151,0.313952582946657
0.723118551767431,0.261888249156069
0.723118551767431,0.834595920852537
-0.275821611605178,-0.16206418313872
0.100678735581214,0.0833819618740525
-1.29354367581331,0.20982391536548
0.564825984282974,0.507334394168841
-1.21381883205079,0.232137201275732
-0.586995000882597,-1.1959130969804
-0.586995000882597,-1.27029071668124
-0.586995000882597,0.507334394168841
-0.586995000882597,-1.1959130969804
2.02637026670573,0.507334394168841
2.02637026670573,0.313952582946657
2.02637026670573,-0.57114109149334
-0.410926111455145,0.507334394168841
0.193765896152518,0.507334394168841
0.193765896152518,0.232137201275732
-0.317276749128405,-0.71989633089502
-0.317276749128405,-0.295943898600232
-1.16061846035944,0.507334394168841
0.723118551767431,-0.288506136630148
-0.275821611605178,0.507334394168841
-0.275821611605178,-0.355445994360904
-0.275821611605178,0.507334394168841
-0.275821611605178,-0.109999849348132
-0.275821611605178,-0.206690754959224
0.100678735581214,-0.489325709822416
0.100678735581214,0.351141392797077
3.77693691660398,0.507334394168841
0.564825984282974,0.507334394168841
-1.21381883205079,-0.38519704224124
-1.21381883205079,-1.27772847865132
-0.586995000882597,0.507334394168841
2.02637026670573,1.52630778407035
2.02637026670573,0.507334394168841
-0.410926111455145,0.507334394168841
0.193765896152518,-0.34800823239082
-0.880203948171153,0.990788922224301
-0.317276749128405,-0.764522902715524
-0.317276749128405,0.313952582946657
0.723118551767431,0.507334394168841
0.723118551767431,0.313952582946657
0.02007554387506,0.0833819618740525
-0.275821611605178,0.0833819618740525
-0.275821611605178,0.507334394168841
-0.275821611605178,0.507334394168841
-0.275821611605178,-0.511638995732668
-0.275821611605178,0.507334394168841
0.100678735581214,0.507334394168841
0.100678735581214,-0.16206418313872
-0.586995000882597,-1.1959130969804
2.02637026670573,0.507334394168841
2.02637026670573,-0.288506136630148
-0.410926111455145,1.08004206586531
0.193765896152518,0.313952582946657
-0.317276749128405,-0.913278142117204
-0.317276749128405,0.0387553900535484
-1.16061846035944,0.313952582946657
0.723118551767431,0.306514820976573
0.723118551767431,-0.109999849348132
0.723118551767431,0.261888249156069
0.723118551767431,0.313952582946657
-0.275821611605178,-0.109999849348132
-0.275821611605178,0.507334394168841
-0.275821611605178,0.0387553900535484
-0.740338511653107,0.507334394168841
0.564825984282974,-0.734771854835188
0.564825984282974,0.13544629566464
-0.586995000882597,-1.00253128575821
-0.586995000882597,-1.76118300670678
2.02637026670573,0.507334394168841
2.02637026670573,4.48653704816378
0.644173565562207,0.0387553900535484
-0.410926111455145,0.507334394168841
-0.410926111455145,-0.392634804211324
-0.880203948171153,-0.0579355155575437
-0.317276749128405,-0.295943898600232
-0.317276749128405,-0.816587236506112
0.723118551767431,-0.303381660570316
0.723118551767431,0.507334394168841
0.02007554387506,0.261888249156069
-0.275821611605178,-0.109999849348132
-0.740338511653107,0.507334394168841
3.77693691660398,0.224699439305648
-1.21381883205079,0.269326011126153
-0.586995000882597,0.507334394168841
-0.586995000882597,-1.1959130969804
2.02637026670573,0.0685064379338844
-0.410926111455145,-0.883527094236868
0.193765896152518,0.507334394168841
-0.952819876263151,0.507334394168841
0.723118551767431,0.507334394168841
0.02007554387506,0.507334394168841
-0.275821611605178,0.0833819618740525
-0.275821611605178,0.507334394168841
0.564825984282974,0.232137201275732
-1.33514387933809,0.0833819618740525
-1.33514387933809,-0.38519704224124
-1.33514387933809,0.0387553900535484
-0.586995000882597,-1.00253128575821
-0.586995000882597,-1.1959130969804
-0.586995000882597,-1.2851662406214
2.02637026670573,0.313952582946657
2.02637026670573,0.507334394168841
-0.410926111455145,0.313952582946657
0.02007554387506,0.380892440677413
-0.275821611605178,0.507334394168841
-0.275821611605178,0.0833819618740525
-0.275821611605178,0.0833819618740525
-0.275821611605178,-0.154626421168636
-0.275821611605178,0.232137201275732
0.564825984282974,-0.71989633089502
0.564825984282974,0.0833819618740525
0.564825984282974,0.507334394168841
0.564825984282974,-0.117437611318216
-1.33514387933809,0.13544629566464
-0.586995000882597,-1.24797743077098
-0.586995000882597,-1.00253128575821
-0.586995000882597,-1.00253128575821
-0.586995000882597,0.0759441999039684
2.02637026670573,0.0833819618740525
-1.21122059431582,0.313952582946657
0.193765896152518,0.507334394168841
0.193765896152518,0.0833819618740525
0.193765896152518,0.507334394168841
0.193765896152518,0.775093825091865
0.193765896152518,0.507334394168841
-0.317276749128405,-0.913278142117204
-0.952819876263151,0.0313176280834644
0.723118551767431,0.834595920852537
-0.275821611605178,0.0833819618740525
-0.275821611605178,-0.109999849348132
-0.275821611605178,0.507334394168841
-0.275821611605178,0.745342777211529
-0.275821611605178,-0.109999849348132
-0.275821611605178,0.507334394168841
-1.29354367581331,0.507334394168841
0.564825984282974,-0.295943898600232
0.564825984282974,2.70147417534362
0.564825984282974,0.313952582946657
2.02637026670573,-0.377759280271156
2.02637026670573,0.507334394168841
2.02637026670573,0.849471444792705
-0.410926111455145,-0.266192850719896
-0.410926111455145,0.507334394168841
0.193765896152518,0.0685064379338844
-0.317276749128405,-0.0579355155575437
-0.317276749128405,0.507334394168841
0.02007554387506,1.60812316574127
-0.275821611605178,0.0833819618740525
-0.275821611605178,0.0833819618740525
-0.275821611605178,0.0833819618740525
-0.275821611605178,0.507334394168841
-0.275821611605178,0.313952582946657
-0.740338511653107,0.507334394168841
0.100678735581214,0.313952582946657
-0.563631195499944,0.507334394168841
0.564825984282974,0.507334394168841
-0.586995000882597,0.232137201275732
-0.586995000882597,0.507334394168841
2.02637026670573,0.507334394168841
-0.78058881752991,0.507334394168841
-0.410926111455145,0.507334394168841
0.193765896152518,0.507334394168841
0.193765896152518,0.0833819618740525
-0.880203948171153,-0.109999849348132
-0.880203948171153,0.507334394168841
-0.317276749128405,-1.32235505047182
0.723118551767431,0.507334394168841
0.723118551767431,0.507334394168841
-0.275821611605178,0.13544629566464
-0.275821611605178,0.0833819618740525
0.100678735581214,0.507334394168841
-1.29354367581331,0.313952582946657
0.564825984282974,-0.109999849348132
0.564825984282974,0.507334394168841
-1.33514387933809,0.894098016613209
-1.33514387933809,0.507334394168841
-1.21381883205079,-0.630643187254012
-1.21381883205079,0.0759441999039684
-1.21381883205079,0.507334394168841
-0.586995000882597,0.462707822348337
-0.586995000882597,-1.00253128575821
-1.21122059431582,0.313952582946657
-0.410926111455145,-0.109999849348132
0.193765896152518,0.0833819618740525
0.193765896152518,0.507334394168841
0.193765896152518,0.507334394168841
-0.880203948171153,-0.0133089437370396
-0.317276749128405,-0.71989633089502
-0.317276749128405,-0.295943898600232
-0.952819876263151,0.507334394168841
0.723118551767431,0.507334394168841
-0.275821611605178,0.514772156138925
-0.275821611605178,0.313952582946657
-0.275821611605178,0.507334394168841
-0.740338511653107,0.313952582946657
-0.740338511653107,0.507334394168841
-0.563631195499944,0.693278443420941
-1.33514387933809,0.313952582946657
-1.21381883205079,0.507334394168841
-0.586995000882597,1.27342387708749
-0.586995000882597,-1.89506272216829
2.02637026670573,0.507334394168841
0.644173565562207,0.507334394168841
-0.410926111455145,0.232137201275732
0.193765896152518,0.507334394168841
-0.317276749128405,0.313952582946657
-0.317276749128405,-0.295943898600232
-0.317276749128405,0.180072867485144
-0.317276749128405,-1.29260400259149
-0.275821611605178,0.0833819618740525
-0.275821611605178,0.0833819618740525
-0.740338511653107,0.507334394168841
0.100678735581214,0.313952582946657
0.100678735581214,0.507334394168841
-0.563631195499944,0.507334394168841
3.77693691660398,0.180072867485144
0.564825984282974,0.313952582946657
0.564825984282974,-0.0058711817669556
0.564825984282974,0.313952582946657
2.02637026670573,1.25111059117724
2.02637026670573,0.559398727959429
-0.78058881752991,0.313952582946657
-0.410926111455145,1.10235535177556
0.193765896152518,0.507334394168841
-1.16061846035944,0.507334394168841
0.723118551767431,0.313952582946657
-0.275821611605178,0.313952582946657
-0.275821611605178,0.0759441999039684
2.02637026670573,-0.109999849348132
-0.78058881752991,0.507334394168841
-0.410926111455145,-0.0058711817669556
0.193765896152518,0.313952582946657
-0.880203948171153,0.507334394168841
0.723118551767431,0.507334394168841
0.02007554387506,0.507334394168841
0.02007554387506,0.261888249156069
-0.275821611605178,0.507334394168841
-0.275821611605178,0.507334394168841
-0.740338511653107,-0.511638995732668
-1.29354367581331,0.507334394168841
0.564825984282974,0.507334394168841
0.564825984282974,0.0685064379338844
-0.586995000882597,-1.89506272216829
-0.586995000882597,-1.4711102898735
-0.586995000882597,-1.27772847865132
-0.586995000882597,1.00566444616447
2.02637026670573,0.507334394168841
2.02637026670573,0.313952582946657
0.644173565562207,2.41883922048043
-0.410926111455145,0.0833819618740525
-0.410926111455145,-0.355445994360904
0.193765896152518,0.737905015241445
0.193765896152518,-0.191815231019056
0.193765896152518,0.313952582946657
-0.880203948171153,0.507334394168841
-0.880203948171153,0.730467253271361
-0.317276749128405,0.507334394168841
-0.317276749128405,-0.295943898600232
0.723118551767431,-0.109999849348132
-0.740338511653107,0.507334394168841
-0.563631195499944,-0.16206418313872
-1.33514387933809,0.507334394168841
-0.78058881752991,-0.0579355155575437
-0.410926111455145,1.71225183332245
-0.410926111455145,-0.786836188625776
0.193765896152518,0.507334394168841
0.193765896152518,0.507334394168841
0.193765896152518,0.507334394168841
-0.880203948171153,1.28086163905758
0.723118551767431,0.0833819618740525
0.723118551767431,0.0833819618740525
0.723118551767431,0.507334394168841
0.723118551767431,-0.117437611318216
0.723118551767431,0.507334394168841
-0.275821611605178,0.462707822348337
-0.275821611605178,0.373454678707329
-0.275821611605178,-0.109999849348132
-0.275821611605178,-0.38519704224124
-0.275821611605178,0.313952582946657
0.564825984282974,0.313952582946657
0.564825984282974,0.901535778583293
0.564825984282974,0.507334394168841
-1.33514387933809,0.507334394168841
-0.586995000882597,-1.00253128575821
-0.586995000882597,-1.1959130969804
2.02637026670573,0.507334394168841
-0.410926111455145,1.44449240239943
-0.880203948171153,0.0833819618740525
-0.317276749128405,-0.147188659198552
-0.317276749128405,-1.0545956195488
-0.275821611605178,0.507334394168841
-0.275821611605178,0.0833819618740525
-0.275821611605178,-0.34800823239082
-0.563631195499944,0.261888249156069
0.564825984282974,0.507334394168841
0.564825984282974,0.232137201275732
0.564825984282974,0.217261677335565
-1.33514387933809,0.507334394168841
-1.21381883205079,0.306514820976573
-1.21381883205079,0.261888249156069
2.02637026670573,0.254450487185984
2.02637026670573,0.507334394168841
2.02637026670573,0.700716205391025
2.02637026670573,0.975913398284133
-0.78058881752991,-0.0579355155575437
-0.410926111455145,0.767656063121781
0.193765896152518,-0.109999849348132
-0.317276749128405,0.232137201275732
-0.317276749128405,0.313952582946657
-0.317276749128405,-0.295943898600232
0.723118551767431,0.782531587061949
0.723118551767431,0.693278443420941
0.02007554387506,0.0759441999039684
-0.275821611605178,0.507334394168841
-0.275821611605178,0.507334394168841
-0.275821611605178,-0.0430599916173756
-0.275821611605178,-0.429823614061744
-0.275821611605178,0.261888249156069
0.100678735581214,0.0387553900535484
0.564825984282974,0.507334394168841
2.02637026670573,0.507334394168841
-0.78058881752991,0.507334394168841
-0.410926111455145,0.313952582946657
0.193765896152518,1.89819588257455
-0.880203948171153,0.0387553900535484
-0.317276749128405,0.507334394168841
-0.952819876263151,0.507334394168841
0.723118551767431,0.507334394168841
-0.275821611605178,0.313952582946657
-0.275821611605178,-0.191815231019056
-0.275821611605178,0.507334394168841
-0.275821611605178,0.507334394168841
-0.275821611605178,0.0833819618740525
-0.275821611605178,-0.109999849348132
-0.275821611605178,0.507334394168841
-0.740338511653107,0.313952582946657
-0.740338511653107,0.507334394168841
0.100678735581214,-0.593454377403592
3.77693691660398,0.507334394168841
0.564825984282974,-0.94302918999754
-1.33514387933809,0.0833819618740525
-1.21381883205079,-0.38519704224124
-0.410926111455145,0.0387553900535484
-0.410926111455145,0.507334394168841
-0.880203948171153,0.507334394168841
-0.317276749128405,-0.400072566181408
-0.317276749128405,-0.295943898600232
-1.16061846035944,0.507334394168841
-0.952819876263151,0.0387553900535484
-0.275821611605178,0.507334394168841
-0.275821611605178,0.507334394168841
-0.740338511653107,0.313952582946657
-1.29354367581331,0.358579154767161
0.564825984282974,0.507334394168841
0.564825984282974,0.0387553900535484
0.564825984282974,0.641214109630353
-1.33514387933809,0.507334394168841
-1.33514387933809,-0.109999849348132
-1.33514387933809,0.0387553900535484
-0.586995000882597,-1.00253128575821
-0.586995000882597,-1.67192986306577
-0.410926111455145,0.507334394168841
-0.410926111455145,0.507334394168841
-0.410926111455145,0.507334394168841
0.193765896152518,3.11798884566833
0.193765896152518,0.507334394168841
-0.880203948171153,0.507334394168841
-0.317276749128405,0.507334394168841
-1.16061846035944,0.507334394168841
0.723118551767431,1.41474135451909
0.02007554387506,0.0833819618740525
-0.275821611605178,0.0238798661133804
-0.275821611605178,0.0833819618740525
-0.275821611605178,-0.355445994360904
-0.275821611605178,-0.489325709822416
-0.563631195499944,0.313952582946657
0.564825984282974,2.48577907821119
0.564825984282974,0.13544629566464
-1.33514387933809,0.975913398284133
0.193765896152518,3.8766405666169
-0.880203948171153,-0.191815231019056
-0.317276749128405,-0.913278142117204
-1.16061846035944,-0.169501945108804
-0.275821611605178,0.507334394168841
0.100678735581214,0.797407111002117
0.564825984282974,0.507334394168841
0.564825984282974,0.507334394168841
0.564825984282974,0.507334394168841
-1.33514387933809,0.507334394168841
-0.586995000882597,-1.426483718053
2.02637026670573,0.507334394168841
0.644173565562207,0.0833819618740525
-0.410926111455145,1.45936792633959
0.193765896152518,0.403205726587665
0.723118551767431,0.313952582946657
0.723118551767431,0.507334394168841
0.723118551767431,0.217261677335565
-0.275821611605178,0.0759441999039684
-0.275821611605178,0.0759441999039684
-0.275821611605178,0.507334394168841
-0.275821611605178,0.730467253271361
-0.275821611605178,-0.16206418313872
-0.275821611605178,0.507334394168841
-0.740338511653107,0.313952582946657
-0.740338511653107,0.507334394168841
0.100678735581214,0.232137201275732
-0.563631195499944,0.0759441999039684
-0.563631195499944,-0.109999849348132
3.77693691660398,0.291639297036405
0.564825984282974,0.507334394168841
-1.33514387933809,0.507334394168841
-0.586995000882597,-1.1959130969804
2.02637026670573,0.507334394168841
-1.21122059431582,0.507334394168841
-0.78058881752991,0.507334394168841
-0.952819876263151,0.261888249156069
-0.952819876263151,-0.38519704224124
0.723118551767431,0.128008533694556
0.723118551767431,0.693278443420941
0.723118551767431,0.232137201275732
0.100678735581214,0.462707822348337
0.100678735581214,0.507334394168841
0.100678735581214,0.507334394168841
0.100678735581214,-0.16206418313872
-0.563631195499944,1.10235535177556
-0.563631195499944,0.507334394168841
-1.33514387933809,-0.117437611318216
-0.586995000882597,-1.1959130969804
2.02637026670573,-0.147188659198552
2.02637026670573,0.507334394168841
2.02637026670573,-0.109999849348132
2.02637026670573,0.507334394168841
-0.78058881752991,0.507334394168841
-0.78058881752991,0.105695247784304
-0.410926111455145,0.313952582946657
-0.410926111455145,0.507334394168841
-0.410926111455145,0.507334394168841
0.193765896152518,-0.117437611318216
-0.880203948171153,-0.0430599916173756
0.723118551767431,0.507334394168841
-0.275821611605178,-0.184377469048972
-0.275821611605178,0.313952582946657
0.564825984282974,-0.0876865634378797
0.564825984282974,0.232137201275732
-1.33514387933809,0.0387553900535484
-0.586995000882597,0.507334394168841
-0.586995000882597,-1.426483718053
2.02637026670573,0.611463061750017
2.02637026670573,0.507334394168841
0.193765896152518,0.0833819618740525
0.193765896152518,-0.0579355155575437
0.723118551767431,0.507334394168841
0.723118551767431,0.224699439305648
-0.275821611605178,0.507334394168841
-0.275821611605178,0.0833819618740525
-0.275821611605178,0.507334394168841
-0.740338511653107,0.0833819618740525
-0.563631195499944,-0.176939707078888
0.564825984282974,0.507334394168841
-1.33514387933809,0.507334394168841
-1.33514387933809,0.507334394168841
-1.21381883205079,-0.779398426655692
-0.586995000882597,-1.29260400259149
-0.586995000882597,-1.1959130969804
-0.410926111455145,0.321390344916741
-0.410926111455145,3.19980422733925
0.193765896152518,-0.109999849348132
-0.317276749128405,0.507334394168841
0.723118551767431,-0.109999849348132
0.02007554387506,-0.191815231019056
0.02007554387506,0.299077059006489
-0.275821611605178,0.507334394168841
-0.275821611605178,-0.109999849348132
-0.275821611605178,0.269326011126153
-0.275821611605178,-0.109999849348132
-0.275821611605178,0.827158158882453
-0.275821611605178,0.507334394168841
-0.275821611605178,0.313952582946657
-0.740338511653107,0.507334394168841
-0.740338511653107,0.507334394168841
-0.740338511653107,0.507334394168841
-1.29354367581331,0.261888249156069
